priority_score,tax_delinquent,occupancy,property_address,unit,property_type,owner_name,owner_type,mailing_address,mailing_city,mailing_state,mailing_zip,foreign_address_hint,estate_or_heirs,life_estate,trust,corporate,care_of_mailing,et_al_multiple_owners,owner_next_door,likely_inherited,last_sale_date,last_sale_price,last_sale_type,years_since_last_sale,deed_book,deed_page,assessed_total,assessed_land,assessed_building,year_built,style,units,living_area_sqft,lot_size_sqft,zoning,parcel_id,use_code,use_description,tax_delinquent_detail,tax_delinquent_source,lat,lon,map_link,loc_id,data_vintage
3,,absentee - elsewhere in MA,45 WELLESLEY RD,,Single family,45 WELLESLEY ROAD LLC,LLC / corporate,103 HEMENWAY ST SUITE B2,BOSTON,MA,02115,,,,,YES,,,,,2002-06-26,1100000,market sale,24,1254,43,2132000,1020000,1112000,1951,Garrison,1,2859,21003,8,53-105,101,Single Family Residential,,,42.408577,-71.185073,"https://maps.google.com/?q=42.408577,-71.185073",F_741217_2974073,CY24_FY24
3,,absentee - elsewhere in MA,47-49 LESLIE RD,,Two-family,47-49 LESLIE ROAD BELMONT LLC,LLC / corporate,133 TEMPLETON PARKWAY,WATERTOWN,MA,02472,,,,,YES,,,,,2021-06-03,1305000,market sale,5,77927,319,1246000,797000,449000,1925,Old Style,2,3018,5408,7,26-85,104,Two-Family Residential,,,42.38726,-71.181388,"https://maps.google.com/?q=42.38726,-71.181388",F_742243_2966306,CY24_FY24
3,,unknown - PO Box in Belmont,49-51 DREW RD,,Two-family,49-51 DREW ROAD LLC,LLC / corporate,PO BOX 175,BELMONT,MA,02478,,,,,YES,,,,,2004-03-08,1,nominal / non-arms-length transfer,22,42194,159,1046000,731000,307000,1924,Old Style,2,2365,3825,7,26-62,104,Two-Family Residential,,,42.38847,-71.179106,"https://maps.google.com/?q=42.38847,-71.179106",F_742856_2966751,CY24_FY24
3,,absentee - owner elsewhere in Belmont,49-51 WAVERLEY ST,,Two-family,DLORA LLC,LLC / corporate,225 PROSPECT ST,BELMONT,MA,02478,,,,,YES,,,,,1987-10-05,23500,market sale,39,18592,182,1129000,752000,369000,1945,Old Style,2,1950,6526,7,27-71,104,Two-Family Residential,,,42.387337,-71.186137,"https://maps.google.com/?q=42.387337,-71.186137",F_740958_2966332,CY24_FY24
3,,absentee - owner elsewhere in Belmont,5-7 CLAFLIN ST,,Two-family,5-7 CLAFLIN REALTY TRUST,LLC / corporate,375 CONCORD AVE SUITE 2,BELMONT,MA,02478,,,,YES,YES,,,,,2004-05-04,680000,market sale,22,42699,69,1156000,717000,438000,1930,Old Style,2,2831,6807,4,34-141,104,Two-Family Residential,,,42.396922,-71.174948,"https://maps.google.com/?q=42.396922,-71.174948",F_743968_2969835,CY24_FY24
3,,owner-occupied (tax bill goes to the property),5-7 HAWTHORNE ST UNIT 2,2,Condominium,KOSUI REALTY TRUST,LLC / corporate,5-7 HAWTHORNE U2,BELMONT,MA,02478,,,,YES,YES,,,,,2012-11-17,1,nominal / non-arms-length transfer,14,60509,452,588000,0,588000,1978,Condo,1,1372,,7,27-50-2,102,Residential Condominium,,,42.38652,-71.18603,"https://maps.google.com/?q=42.38652,-71.18603",F_740985_2966030,CY24_FY24
3,,absentee - elsewhere in MA (PO Box),51 DAVIS RD,,Single family,RPZ REALTY SERIES LLC,LLC / corporate,PO BOX 35309,BRIGHTON,MA,02135,,,,,YES,,,,,2006-06-28,410000,market sale,20,1322,55,977000,766000,211000,1953,Ranch,1,1137,4633,7,27-13,101,Single Family Residential,,,42.387175,-71.183066,"https://maps.google.com/?q=42.387175,-71.183066",F_741784_2966278,CY24_FY24
3,,absentee - elsewhere in MA,57 BURNHAM ST,,Two-family,57-59 BURNHAM STREET LLC,LLC / corporate,166 CIRCLE DR,WALTHAM,MA,02452,,,,,YES,,,,,2023-05-11,1175000,market sale,3,81523,249,1126000,764000,347000,1900,Old Style,2,2278,4572,7,28-37,104,Two-Family Residential,,,42.384064,-71.19217,"https://maps.google.com/?q=42.384064,-71.19217",F_739337_2965129,CY24_FY24
3,,absentee - owner elsewhere in Belmont,59-61 MAPLE ST,,Two-family,KJG LLC,LLC / corporate,5 JONATHAN ST,BELMONT,MA,02478,,,,,YES,,,,,1996-11-20,245000,market sale,30,1164,81,1137000,783000,343000,1915,Old Style,2,2134,5034,7,15-49,104,Two-Family Residential,,,42.383732,-71.185641,"https://maps.google.com/?q=42.383732,-71.185641",F_741096_2965020,CY24_FY24
3,,unknown - PO Box in Belmont,60 OXFORD AVE,,Two-family,HYE REALTY LLC,LLC / corporate,P O BOX 82,BELMONT,MA,02478,,,,,YES,,,,,2009-06-26,10,nominal / non-arms-length transfer,17,53074,531,1366000,1011000,346000,1914,Old Style,2,2340,5000,7,1-184,104,Two-Family Residential,,,42.377875,-71.155811,"https://maps.google.com/?q=42.377875,-71.155811",F_749166_2962914,CY24_FY24
3,,absentee - owner elsewhere in Belmont,60 TRAPELO RD,,Multiple houses on one parcel,WINTERS COMPANY P R,LLC / corporate,84 TRAPELO RD,BELMONT,MA,02478,,,,,YES,,,,,1961-03-13,0,nominal / non-arms-length transfer,65,9783,147,1443000,945000,498000,1930,Old Style,1,1395,12951,4,5-160,109,Multiple Houses on one parcel,,,42.379708,-71.173996,"https://maps.google.com/?q=42.379708,-71.173996",F_744249_2963563,CY24_FY24
3,,absentee - elsewhere in MA,628 TRAPELO RD,,"Mixed use, mostly residential",TRAPELO INVESTMENTS LLC,LLC / corporate,37 WEBB ST,LEXINGTON,MA,02420,,,,,YES,,,,,2011-06-24,405000,market sale,15,57038,31,1632000,818000,814000,1890,Res/Comm,2,4798,6011,7,33-89,013,"Mixed Use (Primarily Residential, some Commercial)",,,42.389467,-71.195067,"https://maps.google.com/?q=42.389467,-71.195067",F_738544_2967100,CY24_FY24
3,,absentee - elsewhere in MA,65-67 LEXINGTON ST,,Two-family,SPE 229 LLC,LLC / corporate,82 WENDELL AVE STE 100,PITTSFIELD,MA,01201,,,,,YES,,,,,2023-10-02,1100000,market sale,3,1607,83,1077000,740000,329000,1925,Old Style,2,2614,7720,7,28-84,104,Two-Family Residential,,,42.385703,-71.190854,"https://maps.google.com/?q=42.385703,-71.190854",F_739686_2965731,CY24_FY24
3,,absentee - elsewhere in MA,68 LONGMEADOW RD,,Single family,68 LONGMEADOW ROAD REALTY LLC,LLC / corporate,50 EVERETT AVENUE,WATERTOWN,MA,02472,,,,,YES,,,,,2021-09-07,1350000,market sale,5,1578,154,3309000,1053000,2256000,1969,Contemporary,1,4196,23913,8,73-54,101,Single Family Residential,,,42.410292,-71.190741,"https://maps.google.com/?q=42.410292,-71.190741",F_739677_2974688,CY24_FY24
3,,absentee - elsewhere in MA (PO Box),69 CHESTER RD,,Two-family,69 CHESTER ROAD LLC,LLC / corporate,P O BOX 790,WINCHESTER,MA,01890,,,,,YES,,,,,2012-09-17,660000,market sale,14,60019,538,1380000,831000,540000,1918,Old Style,2,2962,5083,7,6-144,104,Two-Family Residential,,,42.383765,-71.17163,"https://maps.google.com/?q=42.383765,-71.17163",F_744883_2965041,CY24_FY24
3,,absentee - owner elsewhere in Belmont,7 HILL RD UNIT 7,7,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,YES,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,258000,0,258000,1963,Condo,1,1390,,7,39-26-7,102,Residential Condominium,,,42.396817,-71.158324,"https://maps.google.com/?q=42.396817,-71.158324",F_748458_2969815,CY24_FY24
3,,absentee - owner elsewhere in Belmont,70 JUNIPER RD,,Single family,BELCP LLC,LLC / corporate,56 JUNIPER ROAD,BELMONT,MA,02478,,,,,YES,,,,,1987-10-01,680000,market sale,39,1036,2,1956000,1252000,704000,1963,Garrison,1,2945,15007,8,56-7,101,Single Family Residential,,,42.401985,-71.181903,"https://maps.google.com/?q=42.401985,-71.181903",F_742073_2971673,CY24_FY24
3,,absentee - owner elsewhere in Belmont,70 WHITE ST UNIT 1,1,Condominium,LUNA PROPERTIES LLC,LLC / corporate,136 FLETCHER RD,BELMONT,MA,02478,,,,,YES,,,,,1947-10-17,8500,market sale,79,7203,1206,754000,0,754000,1880,Condo,1,1587,,4,27-128-1,102,Residential Condominium,,,42.386821,-71.188462,"https://maps.google.com/?q=42.386821,-71.188462",F_740333_2966140,CY24_FY24
3,,absentee - owner elsewhere in Belmont,78 OLIVER RD,,Single family,LSK ENTERPRISES LLC,LLC / corporate,22 HOUGH RD,BELMONT,MA,02478,,,,,YES,,,,,1983-10-03,139000,market sale,43,15246,313,1416000,842000,573000,1941,Colonial,1,2020,6746,10,41-90,101,Single Family Residential,,,42.401393,-71.160353,"https://maps.google.com/?q=42.401393,-71.160353",F_747905_2971481,CY24_FY24
3,,absentee - elsewhere in MA,8 ST JAMES COURT,,Single family,ST JAMES COURT LLC,LLC / corporate,590 MAIN ST SUITE 500,WATERTOWN,MA,02472,,,,,YES,,,,,2011-07-25,2200000,market sale,15,57193,375,4128000,1275000,2853000,2020,Colonial,1,5532,30919,8,65-5-A,101,Single Family Residential,,,42.401991,-71.193653,"https://maps.google.com/?q=42.401991,-71.193653",F_738896_2971661,CY24_FY24
3,,absentee - elsewhere in MA,81 MARSH ST,,Single family,81 MARSH STREET LLC,LLC / corporate,33 RUMFORD AVE,WALTHAM,MA,02453,,,,,YES,,,,,2023-09-27,1550000,market sale,3,1607,41,1670000,1014000,647000,1965,Cape Cod,1,2488,20520,8,72-4,101,Single Family Residential,,,42.406986,-71.185327,"https://maps.google.com/?q=42.406986,-71.185327",F_741145_2973493,CY24_FY24
3,,unknown - PO Box in Belmont,83 BEECH ST,,Three-family,83 BEECH STREET LLC,LLC / corporate,PO BOX 175,BELMONT,MA,02478,,,,,YES,,,,,1998-10-21,1,nominal / non-arms-length transfer,28,29249,597,1023000,639000,384000,1910,Old Style,3,3600,3400,7,15-5,105,Three-Family Residential,,,42.38465,-71.186515,"https://maps.google.com/?q=42.38465,-71.186515",F_740860_2965352,CY24_FY24
3,,owner-occupied (tax bill goes to the property),84 GROVE ST UNIT 84,84,Condominium,MARGARET I FAULK REALTY TRUST,LLC / corporate,84 GROVE ST,BELMONT,MA,02478,,,,YES,YES,,,,,2011-09-29,1,nominal / non-arms-length transfer,15,57539,534,638000,0,636000,1928,Condo,1,1591,,7,10-119-84,102,Residential Condominium,,,42.379927,-71.158288,"https://maps.google.com/?q=42.379927,-71.158288",F_748491_2963660,CY24_FY24
3,,absentee - owner elsewhere in Belmont,88-90 LEONARD ST,,"Mixed use, mostly residential",84 LEONARD STREET LLC,LLC / corporate,84 LEONARD ST,BELMONT,MA,02478,,,,,YES,,,YES,,2017-03-30,1,nominal / non-arms-length transfer,9,1505,146,2837000,1373000,1464000,1962,Res/Comm,1,9001,5616,4,34-170,013,"Mixed Use (Primarily Residential, some Commercial)",,,42.398354,-71.174881,"https://maps.google.com/?q=42.398354,-71.174881",F_743984_2970355,CY24_FY24
3,,absentee - owner elsewhere in Belmont,9 HILL RD UNIT 9,9,Condominium,OAK REALTY & SERVICE COMPANY LLC,LLC / corporate,4 HILL RD,BELMONT,MA,02478,,,,,YES,,,YES,,2015-10-23,1,nominal / non-arms-length transfer,11,66271,339,258000,0,258000,1963,Condo,1,1390,,7,39-26-9,102,Residential Condominium,,,42.396817,-71.158324,"https://maps.google.com/?q=42.396817,-71.158324",F_748458_2969815,CY24_FY24
3,,absentee - owner elsewhere in Belmont,9 INDIAN HILL RD,,Single family,VETRANBROS LLC,LLC / corporate,71 OLIVER RD,BELMONT,MA,02478,,,,,YES,,,,,1969-11-25,0,nominal / non-arms-length transfer,57,11770,544,1510000,880000,621000,1930,Colonial,1,2538,5167,10,4-69,101,Single Family Residential,,,42.379935,-71.169033,"https://maps.google.com/?q=42.379935,-71.169033",F_745590_2963651,CY24_FY24
3,,absentee - elsewhere in MA,9 ST JAMES COURT,,Single family,ST JAMES COURT LLC,LLC / corporate,590 MAIN STREET SUITE 500,WATERTOWN,MA,02472,,,,,YES,,,,,2014-06-20,2500000,market sale,12,63784,504,2527000,1232000,1295000,2022,Contemporary,1,6830,26957,8,65-4-A,101,Single Family Residential,,,42.401592,-71.193086,"https://maps.google.com/?q=42.401592,-71.193086",F_739058_2971507,CY24_FY24
3,,absentee - owner elsewhere in Belmont,9-11 WINSLOW RD,,Two-family,KENMORE PARTNERS LLC,LLC / corporate,36 KENMORE RD,BELMONT,MA,02478,,,,,YES,,,,,1959-09-03,26500,market sale,67,9451,289,1220000,795000,418000,1925,Old Style,2,2418,5357,7,12-47,104,Two-Family Residential,,,42.382928,-71.178019,"https://maps.google.com/?q=42.382928,-71.178019",F_743158_2964732,CY24_FY24
2,,absentee - owner elsewhere in Belmont,1-3 OAK AVE,,Two-family,1-3 OAK AVENUE LLC,LLC / corporate,464 COMMON ST MAILBOX 282,BELMONT,MA,02478,,,,,YES,,,,,2021-11-15,1050000,market sale,5,79140,317,1196000,696000,488000,1906,Old Style,2,3219,4801,10,5-71,104,Two-Family Residential,,,42.379277,-71.171524,"https://maps.google.com/?q=42.379277,-71.171524",F_744918_2963408,CY24_FY24
2,,absentee - owner elsewhere in Belmont,11 DALTON RD UNIT 2,2,Condominium,DLORA LLC,LLC / corporate,225 PROSPECT ST,BELMONT,MA,02478,,,,,YES,,,,,2007-05-31,640000,market sale,19,49534,376,709000,0,709000,1929,Condo,1,2008,,7,10-96-2,102,Residential Condominium,,,42.379347,-71.160555,"https://maps.google.com/?q=42.379347,-71.160555",F_747883_2963445,CY24_FY24
2,,owner-occupied (tax bill goes to the property),11 DUNBARTON RD,,Single family,BENNETT REALTY TRUST,LLC / corporate,11 DUNBARTON RD,BELMONT,MA,02478,,,,YES,YES,,,,,1988-12-08,132000,market sale,38,19518,552,1923000,1260000,653000,1931,Colonial,1,2678,9272,10,31-24,101,Single Family Residential,,,42.394777,-71.177261,"https://maps.google.com/?q=42.394777,-71.177261",F_743346_2969051,CY24_FY24
2,,absentee - owner elsewhere in Belmont,12 DEAN ST,,Single family,BELMONT AJH PROPERTIES LLC,LLC / corporate,109 WELLESLEY RD,BELMONT,MA,02478,,,,,YES,,,,,1997-07-31,365000,market sale,29,27530,573,1415000,857000,549000,1935,Garrison,1,2058,7247,10,43-48,101,Single Family Residential,,,42.400041,-71.170881,"https://maps.google.com/?q=42.400041,-71.170881",F_745059_2970988,CY24_FY24
2,,absentee - owner elsewhere in Belmont,12 WINN ST,,Single family,MASTRANGELO AND SONS LLC,LLC / corporate,30 HOWELLS RD,BELMONT,MA,02478,,,,,YES,,,,,2020-11-05,1320000,market sale,6,76092,167,1430000,833000,597000,1929,Colonial,1,1956,6477,10,43-15,101,Single Family Residential,,,42.400158,-71.172377,"https://maps.google.com/?q=42.400158,-71.172377",F_744649_2971027,CY24_FY24
2,,absentee - owner elsewhere in Belmont,14-16 COLBY ST,,Two-family,BELCP LLC,LLC / corporate,56 JUNIPER RD,BELMONT,MA,02478,,,,,YES,,,,,2007-09-28,500000,market sale,19,50169,405,1059000,716000,335000,1928,Old Style,2,2508,4500,7,22-149,104,Two-Family Residential,,,42.392404,-71.158574,"https://maps.google.com/?q=42.392404,-71.158574",F_748394_2968207,CY24_FY24
2,,absentee - owner elsewhere in Belmont,152-154 TRAPELO RD,,Two-family,152 AND 154 TRAPELO ROAD LLC,LLC / corporate,165 CLIFTON ST,BELMONT,MA,02478,,,,,YES,,,,,1998-07-29,442000,market sale,28,28896,376,1176000,729000,438000,1929,Old Style,2,3470,7242,7,12-217,104,Two-Family Residential,,,42.381059,-71.176825,"https://maps.google.com/?q=42.381059,-71.176825",F_743482_2964051,CY24_FY24
2,,owner-occupied (tax bill goes to the property),229 WHITE ST,,Two-family,STRAHL COOPER REALTY TRUST,LLC / corporate,229 WHITE ST,BELMONT,MA,02478,,,,YES,YES,,,,,1995-09-01,23433,market sale,31,25628,129,1054000,630000,424000,1910,Old Style,2,3430,4050,7,15-152,104,Two-Family Residential,,,42.38109,-71.187457,"https://maps.google.com/?q=42.38109,-71.187457",F_740608_2964053,CY24_FY24
2,,owner-occupied (tax bill goes to the property),23 DREW RD UNIT 23,23,Condominium,OOBIZ LLC,LLC / corporate,23 DREW RD,BELMONT,MA,02478,,,,,YES,,,,,2003-09-25,1,nominal / non-arms-length transfer,23,41003,113,679000,0,679000,1924,Condo,1,1080,,7,26-66-23,102,Residential Condominium,,,42.388842,-71.179696,"https://maps.google.com/?q=42.388842,-71.179696",F_742699_2966884,CY24_FY24
2,,absentee - owner elsewhere in Belmont,27-29 CRESCENT RD,,Two-family,DLORA LLC,LLC / corporate,225 PROSPECT ST,BELMONT,MA,02478,,,,,YES,,,,,2010-12-20,475000,market sale,16,56107,200,1369000,931000,429000,1954,Old Style,2,2482,5271,7,10-125,104,Two-Family Residential,,,42.380077,-71.15862,"https://maps.google.com/?q=42.380077,-71.15862",F_748398_2963715,CY24_FY24
2,,absentee - owner elsewhere in Belmont,307-309 BEECH ST,,Two-family,307 BEECH STREET LLC,LLC / corporate,80 MONROE ST,BELMONT,MA,02478,,,,,YES,,,,,2018-09-28,1100000,market sale,8,71680,129,1319000,798000,510000,1922,Old Style,2,2981,8296,7,25-131,104,Two-Family Residential,,,42.39017,-71.178721,"https://maps.google.com/?q=42.39017,-71.178721",F_742957_2967375,CY24_FY24
2,,absentee - owner elsewhere in Belmont,31 MARSH ST,,Single family,31 MARSH STREET LLC,LLC / corporate,350 PROSPECT ST,BELMONT,MA,02478,,,,,YES,,,,,1998-11-20,375000,market sale,28,1196,190,2893000,1215000,1678000,1998,Colonial,1,3665,25491,8,53-125-A,101,Single Family Residential,,,42.407566,-71.182514,"https://maps.google.com/?q=42.407566,-71.182514",F_741916_2973727,CY24_FY24
2,,absentee - owner elsewhere in Belmont,315 MILL ST,,Single family,CHENES LLC,LLC / corporate,872 CONCORD AVE,BELMONT,MA,02478,,,,,YES,,,,,2018-06-26,645000,market sale,8,71212,9,899000,763000,136000,1941,Cape Cod,1,950,12613,8,59-7,101,Single Family Residential,,,42.401207,-71.194604,"https://maps.google.com/?q=42.401207,-71.194604",F_738665_2971382,CY24_FY24
2,,absentee - owner elsewhere in Belmont,41-47 THAYER RD,,Apartments (4-8 units),THAYER PROPERTY LLC,LLC / corporate,86 ELM ST,BELMONT,MA,02478,,,,,YES,,,,,2020-11-10,875000,market sale,6,76129,36,1188000,667000,521000,1960,Colonial,4,3192,6480,7,33-5,111,Apartments with Four to Eight Units,,,42.386518,-71.192999,"https://maps.google.com/?q=42.386518,-71.192999",F_739106_2966025,CY24_FY24
2,,owner-occupied (tax bill goes to the property),44-46 GILBERT RD,,Two-family,GORACH REALTY TRUST,LLC / corporate,46 GILBERT RD,BELMONT,MA,02478,,,,YES,YES,,,,,1989-07-06,0,nominal / non-arms-length transfer,37,19924,160,1074000,787000,279000,1925,Old Style,2,2420,5159,7,12-86,104,Two-Family Residential,,,42.3837,-71.179493,"https://maps.google.com/?q=42.3837,-71.179493",F_742755_2965012,CY24_FY24
2,,owner-occupied (tax bill goes to the property),5-7 HAWTHORNE ST UNIT 1,1,Condominium,KOSUI REALTY TRUST,LLC / corporate,5-7 HAWTHORNE ST U1,BELMONT,MA,02478,,,,YES,YES,,,,,1979-09-21,102000,market sale,47,13794,693,589000,0,589000,1978,Condo,1,1344,,7,27-50-1,102,Residential Condominium,,,42.38652,-71.18603,"https://maps.google.com/?q=42.38652,-71.18603",F_740985_2966030,CY24_FY24
2,,absentee - owner elsewhere in Belmont,55 DALTON RD,,Two-family,DELORA LLC,LLC / corporate,225 PROSPECT ST,BELMONT,MA,02478,,,,,YES,,,,,2021-10-22,1250000,market sale,5,78969,322,1217000,1004000,203000,1928,Old Style,2,2933,7121,7,10-137,104,Two-Family Residential,,,42.380976,-71.160248,"https://maps.google.com/?q=42.380976,-71.160248",F_747960_2964040,CY24_FY24
2,,owner-occupied (tax bill goes to the property),57 CHESTER RD,,Two-family,MCIVER TRS ARLENE AND CAMBRIDGE TRUST COMPANY,LLC / corporate,57 CHESTER RD,BELMONT,MA,02478,,,,YES,YES,,,,,1964-03-02,32000,market sale,62,10474,48,1317000,832000,477000,1916,Old Style,2,3118,5118,7,6-141,104,Two-Family Residential,,,42.383649,-71.172233,"https://maps.google.com/?q=42.383649,-71.172233",F_744720_2964998,CY24_FY24
2,,unknown - PO Box in Belmont,606-608 TRAPELO RD,,Two-family,SCIRETTA FAMILY LLC,LLC / corporate,PO BOX 35,BELMONT,MA,02478,,,,,YES,,,,,1987-10-29,240000,market sale,39,18651,468,1548000,635000,913000,2018,Old Style,2,3138,5332,7,33-85,104,Two-Family Residential,,,42.389178,-71.194279,"https://maps.google.com/?q=42.389178,-71.194279",F_738757_2966994,CY24_FY24
2,,owner-occupied (tax bill goes to the property),61-63 SLADE ST,,Two-family,RANJIT REALTY TRUST,LLC / corporate,63 SLADE ST,BELMONT,MA,02478,,,,YES,YES,,,,,1981-07-01,137500,market sale,45,14337,126,1320000,779000,536000,1925,Old Style,2,2902,4948,7,12-98,104,Two-Family Residential,,,42.384507,-71.179768,"https://maps.google.com/?q=42.384507,-71.179768",F_742680_2965306,CY24_FY24
2,,owner-occupied (tax bill goes to the property),65 CLARK ST,,Single family,65 CLARK REAL ESTATE LLC,LLC / corporate,65 CLARK ST,BELMONT,MA,02478,,,,,YES,,,,,2013-10-31,1,nominal / non-arms-length transfer,13,62868,394,4212000,1485000,2727000,1924,Colonial,1,5222,27285,10,31-33,101,Single Family Residential,,,42.393669,-71.178024,"https://maps.google.com/?q=42.393669,-71.178024",F_743137_2968658,CY24_FY24
2,,absentee - owner elsewhere in Belmont,72-74 GILBERT RD,,Two-family,72 AND 74 GILBERT ROAD LLC,LLC / corporate,165 CLIFTON ST,BELMONT,MA,02478,,,,,YES,,,,,2000-09-13,482000,market sale,26,31816,79,1248000,787000,453000,1925,Old Style,3,3360,5161,7,12-93,104,Two-Family Residential,,,42.384685,-71.179354,"https://maps.google.com/?q=42.384685,-71.179354",F_742790_2965372,CY24_FY24
2,,absentee - owner elsewhere in Belmont,76 CHESTER RD,,Two-family,BELCP LLC,LLC / corporate,56 JUNIPER RD,BELMONT,MA,02478,,,,,YES,,,,,2012-11-01,700000,market sale,14,60397,584,1705000,955000,740000,1920,Old Style,2,3830,8889,7,6-8,104,Two-Family Residential,,,42.384347,-71.171131,"https://maps.google.com/?q=42.384347,-71.171131",F_745016_2965258,CY24_FY24
2,,absentee - owner elsewhere in Belmont,85-87 LEWIS RD,,Two-family,85-87 LEWIS ROAD LLC,LLC / corporate,92 PAYSON RD,BELMONT,MA,02478,,,,,YES,,,,,2008-05-30,695000,market sale,18,51242,389,1424000,956000,459000,1924,Old Style,2,2912,5850,7,3-31,104,Two-Family Residential,,,42.379452,-71.164031,"https://maps.google.com/?q=42.379452,-71.164031",F_746941_2963480,CY24_FY24
2,,owner-occupied (tax bill goes to the property),88-90 OAKLEY RD,,Two-family,CAH OAKLEY ROAD LLC,LLC / corporate,88-90 OAKLEY RD,BELMONT,MA,02478,,,,,YES,,,,,2023-11-29,1,nominal / non-arms-length transfer,3,82256,242,1289000,859000,419000,1924,Old Style,2,3055,7146,10,5-15,104,Two-Family Residential,,,42.381164,-71.170122,"https://maps.google.com/?q=42.381164,-71.170122",F_745292_2964098,CY24_FY24
2,,absentee - owner elsewhere in Belmont,9 DALTON RD UNIT 1,1,Condominium,DLORA LLC,LLC / corporate,225 PROSPECT ST,BELMONT,MA,02478,,,,,YES,,,,,2007-05-31,640000,market sale,19,49534,376,584000,0,579000,1929,Condo,1,1339,,7,10-96-1,102,Residential Condominium,,,42.379347,-71.160555,"https://maps.google.com/?q=42.379347,-71.160555",F_747883_2963445,CY24_FY24
2,,owner-occupied (tax bill goes to the property),94 SPRING VALLEY RD,,Single family,ANGEL-LEON LLC,LLC / corporate,94 SPRING VALLEY RD,BELMONT,MA,02478,,,,,YES,,,,,2009-12-31,1,nominal / non-arms-length transfer,17,1379,56,1607000,1021000,586000,1961,Ranch,1,2650,21092,8,73-35,101,Single Family Residential,,,42.409728,-71.193605,"https://maps.google.com/?q=42.409728,-71.193605",F_738910_2974476,CY24_FY24
